route_id,airline_id,dep_airport_id,arr_airport_id,equipment
31117,148,1053,2500,Boeing 737-800
31118,148,1628,2500,Boeing 737-800
31119,148,2112,2500,Boeing 737-800
31120,148,916,2500,Boeing 737-800
31121,148,1134,2500,Boeing 737-800
31122,148,1122,2500,Boeing 737-800
31123,148,1587,2500,Boeing 737-800
31124,148,1458,2500,Boeing 737-800
31125,148,416,2500,Boeing 737-800
31126,148,473,2500,Boeing 737-800
31127,148,2168,2500,Boeing 737-800
31128,148,2500,1053,Boeing 737-800
31129,148,2500,1628,Boeing 737-800
31130,148,2500,2112,Boeing 737-800
31131,148,2500,916,Boeing 737-800
31132,148,2500,1134,Boeing 737-800
31133,148,2500,1122,Boeing 737-800
31134,148,2500,1587,Boeing 737-800
31135,148,2500,1458,Boeing 737-800
31136,148,2500,416,Boeing 737-800
31137,148,2500,473,Boeing 737-800
31138,148,2500,2168,Boeing 737-800
31139,148,2500,527,Boeing 737-800
31140,148,2500,1396,Boeing 737-800
31141,148,2079,1145,Boeing 737-800
31142,148,527,2500,Boeing 737-800
31143,148,1145,2079,Boeing 737-800
31144,148,1145,2509,Boeing 737-800
31145,148,2509,2500,Boeing 737-800
31146,148,1396,2500,Boeing 737-800
31147,140,632,240,Boeing 737-800
31148,140,2423,240,Boeing 737-800
31149,140,919,240,Boeing 737-800
31150,140,1689,240,Boeing 737-800
31151,140,240,632,Boeing 737-800
31152,140,240,2423,Boeing 737-800
31153,140,240,919,Boeing 737-800
31154,140,240,1689,Boeing 737-800
31155,191,210,2782,Boeing 737-800
31156,191,210,2719,Boeing 737-800
31157,191,2399,2782,Boeing 737-800
31158,191,2399,790,Boeing 737-800
31159,191,2399,1734,Boeing 737-800
31160,191,2399,1103,Boeing 737-800
31161,191,2399,2723,Boeing 737-800
31162,191,913,2322,Boeing 737-800
31163,191,913,976,Boeing 737-800
31164,191,913,555,Boeing 737-800
31165,191,913,1777,Boeing 737-800
31166,191,913,1451,Boeing 737-800
31167,191,913,1401,Boeing 737-800
31168,191,913,2440,Boeing 737-800
31169,191,913,1103,Boeing 737-800
31170,191,913,2724,Boeing 737-800
31171,191,913,2741,Boeing 737-800
31172,191,913,2744,Boeing 737-800
31173,191,2322,913,Boeing 737-800
31174,191,2322,790,Boeing 737-800
31175,191,2322,2723,Boeing 737-800
31176,191,2782,210,Boeing 737-800
31177,191,2782,2399,Boeing 737-800
31178,191,2782,1452,Boeing 737-800
31179,191,2782,1094,Boeing 737-800
31180,191,2782,1843,Boeing 737-800
31181,191,2782,956,Boeing 737-800
31182,191,2782,1006,Boeing 737-800
31183,191,2782,1184,Boeing 737-800
31184,191,2782,1734,Boeing 737-800
31185,191,2782,1429,Boeing 737-800
31186,191,2782,2425,Boeing 737-800
31187,191,2782,2763,Boeing 737-800
31188,191,2782,2761,Boeing 737-800
31189,191,2782,2744,Boeing 737-800
31190,191,2782,2789,Boeing 737-800
31191,191,1452,2782,Boeing 737-800
31192,191,1094,2782,Boeing 737-800
31193,191,488,1451,Boeing 737-800
31194,191,488,919,Boeing 737-800
31195,191,441,1782,Boeing 737-800
31196,191,441,1734,Boeing 737-800
31197,191,441,1103,Boeing 737-800
31198,191,441,2426,Boeing 737-800
31199,191,441,2789,Boeing 737-800
31200,191,458,1451,Boeing 737-800
31201,191,458,919,Boeing 737-800
31202,191,458,1103,Boeing 737-800
31203,191,458,2719,Boeing 737-800
31204,191,976,913,Boeing 737-800
31205,191,555,913,Boeing 737-800
31206,191,2788,1730,Boeing 737-800
31207,191,1777,913,Boeing 737-800
31208,191,1843,2782,Boeing 737-800
31209,191,709,2719,Boeing 737-800
31210,191,790,2399,Boeing 737-800
31211,191,790,2322,Boeing 737-800
31212,191,790,1299,Boeing 737-800
31213,191,790,1492,Boeing 737-800
31214,191,790,2298,Boeing 737-800
31215,191,938,1734,Boeing 737-800
31216,191,938,2789,Boeing 737-800
31217,191,978,2423,Boeing 737-800
31218,191,978,2789,Boeing 737-800
31219,191,956,2782,Boeing 737-800
31220,191,956,919,Boeing 737-800
31221,191,956,1492,Boeing 737-800
31222,191,956,2719,Boeing 737-800
31223,191,1006,2782,Boeing 737-800
31224,191,1006,1103,Boeing 737-800
31225,191,1006,2719,Boeing 737-800
31226,191,1006,2723,Boeing 737-800
31227,191,1937,1451,Boeing 737-800
31228,191,2423,978,Boeing 737-800
31229,191,2423,2761,Boeing 737-800
31230,191,1049,2266,Boeing 737-800
31231,191,1049,2719,Boeing 737-800
31232,191,2042,1492,Boeing 737-800
31233,191,1184,2782,Boeing 737-800
31234,191,1184,2719,Boeing 737-800
31235,191,1730,2788,Boeing 737-800
31236,191,1730,1734,Boeing 737-800
31237,191,1730,2789,Boeing 737-800
31238,191,1310,1734,Boeing 737-800
31239,191,1310,2761,Boeing 737-800
31240,191,1310,2789,Boeing 737-800
31241,191,1299,790,Boeing 737-800
31242,191,1299,2723,Boeing 737-800
31243,191,1451,913,Boeing 737-800
31244,191,1451,488,Boeing 737-800
31245,191,1451,458,Boeing 737-800
31246,191,1451,1937,Boeing 737-800
31247,191,1451,2266,Boeing 737-800
31248,191,1451,1103,Boeing 737-800
31249,191,1451,1429,Boeing 737-800
31250,191,1451,2425,Boeing 737-800
31251,191,1451,2729,Boeing 737-800
31252,191,919,488,Boeing 737-800
31253,191,919,458,Boeing 737-800
31254,191,919,956,Boeing 737-800
31255,191,919,1782,Boeing 737-800
31256,191,919,1732,Boeing 737-800
31257,191,919,1734,Boeing 737-800
31258,191,919,2266,Boeing 737-800
31259,191,919,2444,Boeing 737-800
31260,191,919,1103,Boeing 737-800
31261,191,919,2747,Boeing 737-800
31262,191,919,2425,Boeing 737-800
31263,191,919,2688,Boeing 737-800
31264,191,1401,2733,Boeing 737-800
31265,191,1492,790,Boeing 737-800
31266,191,1492,956,Boeing 737-800
31267,191,1492,2042,Boeing 737-800
31268,191,1492,2723,Boeing 737-800
31269,191,1782,441,Boeing 737-800
31270,191,1782,919,Boeing 737-800
31271,191,1782,1103,Boeing 737-800
31272,191,1782,1429,Boeing 737-800
31273,191,1782,2719,Boeing 737-800
31274,191,1732,919,Boeing 737-800
31275,191,1732,1103,Boeing 737-800
31276,191,1734,2399,Boeing 737-800
31277,191,1734,2782,Boeing 737-800
31278,191,1734,441,Boeing 737-800
31279,191,1734,938,Boeing 737-800
31280,191,1734,1730,Boeing 737-800
31281,191,1734,1310,Boeing 737-800
31282,191,1734,919,Boeing 737-800
31283,191,1734,1103,Boeing 737-800
31284,191,1734,2274,Boeing 737-800
31285,191,1734,2425,Boeing 737-800
31286,191,1734,2719,Boeing 737-800
31287,191,240,1103,Boeing 737-800
31288,191,240,2761,Boeing 737-800
31289,191,240,2789,Boeing 737-800
31290,191,2266,1049,Boeing 737-800
31291,191,2266,1451,Boeing 737-800
31292,191,2266,919,Boeing 737-800
31293,191,2266,2789,Boeing 737-800
31294,191,2440,913,Boeing 737-800
31295,191,2444,919,Boeing 737-800
31296,191,2444,2761,Boeing 737-800
31297,191,2298,790,Boeing 737-800
31298,191,2298,2723,Boeing 737-800
31299,191,2276,2595,Boeing 737-800
31300,191,1103,2399,Boeing 737-800
31301,191,1103,913,Boeing 737-800
31302,191,1103,441,Boeing 737-800
31303,191,1103,458,Boeing 737-800
31304,191,1103,1006,Boeing 737-800
31305,191,1103,1451,Boeing 737-800
31306,191,1103,919,Boeing 737-800
31307,191,1103,1782,Boeing 737-800
31308,191,1103,1732,Boeing 737-800
31309,191,1103,1734,Boeing 737-800
31310,191,1103,240,Boeing 737-800
31311,191,1103,2219,Boeing 737-800
31312,191,1103,2719,Boeing 737-800
31313,191,1103,2761,Boeing 737-800
31314,191,1103,2789,Boeing 737-800
31315,191,2219,1103,Boeing 737-800
31316,191,2219,2789,Boeing 737-800
31317,191,2274,1734,Boeing 737-800
31318,191,2274,2723,Boeing 737-800
31319,191,1429,2782,Boeing 737-800
31320,191,1429,1451,Boeing 737-800
31321,191,1429,1782,Boeing 737-800
31322,191,1429,2426,Boeing 737-800
31323,191,2747,919,Boeing 737-800
31324,191,2425,2782,Boeing 737-800
31325,191,2425,1451,Boeing 737-800
31326,191,2425,919,Boeing 737-800
31327,191,2425,1734,Boeing 737-800
31328,191,2425,2719,Boeing 737-800
31329,191,2426,441,Boeing 737-800
31330,191,2426,1429,Boeing 737-800
31331,191,2426,2595,Boeing 737-800
31332,191,2595,2276,Boeing 737-800
31333,191,2595,2426,Boeing 737-800
31334,191,2595,2761,Boeing 737-800
31335,191,2763,2782,Boeing 737-800
31336,191,2688,919,Boeing 737-800
31337,191,2688,2719,Boeing 737-800
31338,191,2719,210,Boeing 737-800
31339,191,2719,458,Boeing 737-800
31340,191,2719,709,Boeing 737-800
31341,191,2719,956,Boeing 737-800
31342,191,2719,1006,Boeing 737-800
31343,191,2719,1049,Boeing 737-800
31344,191,2719,1184,Boeing 737-800
31345,191,2719,1782,Boeing 737-800
31346,191,2719,1734,Boeing 737-800
31347,191,2719,1103,Boeing 737-800
31348,191,2719,2425,Boeing 737-800
31349,191,2719,2688,Boeing 737-800
31350,191,2719,2789,Boeing 737-800
31351,191,2724,913,Boeing 737-800
31352,191,2724,2723,Boeing 737-800
31353,191,2723,2399,Boeing 737-800
31354,191,2723,2322,Boeing 737-800
31355,191,2723,1006,Boeing 737-800
31356,191,2723,1299,Boeing 737-800
31357,191,2723,1492,Boeing 737-800
31358,191,2723,2298,Boeing 737-800
31359,191,2723,2274,Boeing 737-800
31360,191,2723,2724,Boeing 737-800
31361,191,2723,2761,Boeing 737-800
31362,191,2729,1451,Boeing 737-800
31363,191,2733,913,Boeing 737-800
31364,191,2761,2782,Boeing 737-800
31365,191,2761,2423,Boeing 737-800
31366,191,2761,1310,Boeing 737-800
31367,191,2761,240,Boeing 737-800
31368,191,2761,2444,Boeing 737-800
31369,191,2761,1103,Boeing 737-800
31370,191,2761,2595,Boeing 737-800
31371,191,2761,2723,Boeing 737-800
31372,191,2761,2789,Boeing 737-800
31373,191,2744,913,Boeing 737-800
31374,191,2744,2782,Boeing 737-800
31375,191,2789,2782,Boeing 737-800
31376,191,2789,441,Boeing 737-800
31377,191,2789,938,Boeing 737-800
31378,191,2789,978,Boeing 737-800
31379,191,2789,1730,Boeing 737-800
31380,191,2789,1310,Boeing 737-800
31381,191,2789,240,Boeing 737-800
31382,191,2789,2266,Boeing 737-800
31383,191,2789,1103,Boeing 737-800
31384,191,2789,2219,Boeing 737-800
31385,191,2789,2719,Boeing 737-800
31386,191,2789,2761,Boeing 737-800
31387,196,471,627,Boeing 737-800
31388,196,470,627,Boeing 737-800
31389,196,470,2572,Boeing 737-800
31390,196,627,471,Boeing 737-800
31391,196,627,470,Boeing 737-800
31392,196,627,967,Boeing 737-800
31393,196,627,1937,Boeing 737-800
31394,196,627,1291,Boeing 737-800
31395,196,627,1722,Boeing 737-800
31396,196,627,1723,Boeing 737-800
31397,196,627,1929,Boeing 737-800
31398,196,627,2742,Boeing 737-800
31399,196,627,2128,Boeing 737-800
31400,196,627,2163,Boeing 737-800
31401,196,627,2530,Boeing 737-800
31402,196,627,2571,Boeing 737-800
31403,196,627,2396,Boeing 737-800
31404,196,627,2572,Boeing 737-800
31405,196,967,627,Boeing 737-800
31406,196,1937,627,Boeing 737-800
31407,196,1291,627,Boeing 737-800
31408,196,1722,627,Boeing 737-800
31409,196,1723,627,Boeing 737-800
31410,196,1929,627,Boeing 737-800
31411,196,2742,627,Boeing 737-800
31412,196,2128,627,Boeing 737-800
31413,196,2163,627,Boeing 737-800
31414,196,2530,627,Boeing 737-800
31415,196,2571,627,Boeing 737-800
31416,196,2396,627,Boeing 737-800
31417,196,2572,470,Boeing 737-800
31418,196,2572,627,Boeing 737-800
31419,229,1060,776,Boeing 737-800
31420,229,776,1060,Boeing 737-800
31421,229,776,1337,Boeing 737-800
31422,229,1337,776,Boeing 737-800
31423,229,262,1060,Boeing 737-800
31424,255,2460,2170,Boeing 737-800
31425,255,962,502,Boeing 737-800
31426,255,962,2500,Boeing 737-800
31427,255,962,1143,Boeing 737-800
31428,255,962,1796,Boeing 737-800
31429,255,2046,1334,Boeing 737-800
31430,255,1325,821,Boeing 737-800
31431,255,821,1325,Boeing 737-800
31432,255,1123,1458,Boeing 737-800
31433,255,502,962,Boeing 737-800
31434,255,395,1122,Boeing 737-800
31435,255,594,1869,Boeing 737-800
31436,255,780,626,Boeing 737-800
31437,255,1869,594,Boeing 737-800
31438,255,626,780,Boeing 737-800
31439,255,626,1458,Boeing 737-800
31440,255,626,1840,Boeing 737-800
31441,255,626,2153,Boeing 737-800
31442,255,2112,1372,Boeing 737-800
31443,255,916,1372,Boeing 737-800
31444,255,1122,395,Boeing 737-800
31445,255,1122,2524,Boeing 737-800
31446,255,1587,1602,Boeing 737-800
31447,255,1458,1123,Boeing 737-800
31448,255,1458,626,Boeing 737-800
31449,255,1458,569,Boeing 737-800
31450,255,1458,1612,Boeing 737-800
31451,255,1458,2076,Boeing 737-800
31452,255,1334,2046,Boeing 737-800
31453,255,569,1122,Boeing 737-800
31454,255,569,1458,Boeing 737-800
31455,255,1847,1587,Boeing 737-800
31456,255,1847,1372,Boeing 737-800
31457,255,1602,1587,Boeing 737-800
31458,255,1407,827,Boeing 737-800
31459,255,1612,1458,Boeing 737-800
31460,255,1612,1372,Boeing 737-800
31461,255,1840,626,Boeing 737-800
31462,255,2524,1122,Boeing 737-800
31463,255,2500,962,Boeing 737-800
31464,255,2030,1122,Boeing 737-800
31465,255,2076,1458,Boeing 737-800
31466,255,1143,962,Boeing 737-800
31467,255,1372,2112,Boeing 737-800
31468,255,1372,916,Boeing 737-800
31469,255,1372,1847,Boeing 737-800
31470,255,1372,1612,Boeing 737-800
31471,255,1796,962,Boeing 737-800
31472,255,1796,2170,Boeing 737-800
31473,255,2170,2460,Boeing 737-800
31474,255,2170,1796,Boeing 737-800
31475,255,2153,626,Boeing 737-800
31476,265,2788,1782,Boeing 737-800
31477,265,1782,2788,Boeing 737-800
31478,265,1782,2274,Boeing 737-800
31479,265,2274,1782,Boeing 737-800
31480,141,1287,20,Boeing 737-800
31481,141,20,1287,Boeing 737-800
31482,141,20,243,Boeing 737-800
31483,141,20,1238,Boeing 737-800
31484,141,20,1321,Boeing 737-800
31485,141,20,1405,Boeing 737-800
31486,141,20,1419,Boeing 737-800
31487,141,20,1966,Boeing 737-800
31488,141,20,1247,Boeing 737-800
31489,141,243,20,Boeing 737-800
31490,141,348,1238,Boeing 737-800
31491,141,477,20,Boeing 737-800
31492,141,477,1828,Boeing 737-800
31493,141,477,1419,Boeing 737-800
31494,141,1151,20,Boeing 737-800
31495,141,1471,2297,Boeing 737-800
31496,141,1828,477,Boeing 737-800
31497,141,1238,348,Boeing 737-800
31498,141,1321,20,Boeing 737-800
31499,141,1405,20,Boeing 737-800
31500,141,1654,20,Boeing 737-800
31501,141,1966,20,Boeing 737-800
31502,141,1247,20,Boeing 737-800
31503,227,1122,1587,Boeing 737-800
31504,212,195,1458,Boeing 737-800
31505,212,587,1748,Boeing 737-800
31506,212,1931,1609,Boeing 737-800
31507,212,2183,1182,Boeing 737-800
31508,212,1476,1847,Boeing 737-800
31509,238,913,956,Boeing 737-800
31510,238,913,1732,Boeing 737-800
31511,238,913,2688,Boeing 737-800
31512,238,913,2723,Boeing 737-800
31513,238,2782,956,Boeing 737-800
31514,238,2782,2266,Boeing 737-800
31515,238,2782,2265,Boeing 737-800
31516,238,1452,2266,Boeing 737-800
31517,238,458,2266,Boeing 737-800
31518,238,577,2266,Boeing 737-800
31519,238,790,2265,Boeing 737-800
31520,238,938,2266,Boeing 737-800
31521,238,190,632,Boeing 737-800
31522,238,190,2265,Boeing 737-800
31523,238,956,913,Boeing 737-800
31524,238,956,2782,Boeing 737-800
31525,238,632,190,Boeing 737-800
31526,238,2423,2266,Boeing 737-800
31527,238,1013,2595,Boeing 737-800
31528,238,1049,2266,Boeing 737-800
31529,238,1106,2265,Boeing 737-800
31530,238,1730,2265,Boeing 737-800
31531,238,1451,2265,Boeing 737-800
31532,238,1364,2265,Boeing 737-800
31533,238,1492,2265,Boeing 737-800
31534,238,1613,2266,Boeing 737-800
31535,238,1732,913,Boeing 737-800
31536,238,1734,2266,Boeing 737-800
31537,238,2266,2782,Boeing 737-800
31538,238,2266,1452,Boeing 737-800
31539,238,2266,458,Boeing 737-800
31540,238,2266,577,Boeing 737-800
31541,238,2266,938,Boeing 737-800
31542,238,2266,2423,Boeing 737-800
31543,238,2266,1049,Boeing 737-800
31544,238,2266,1613,Boeing 737-800
31545,238,2266,1734,Boeing 737-800
31546,238,2266,1103,Boeing 737-800
31547,238,2266,2526,Boeing 737-800
31548,238,2266,2422,Boeing 737-800
31549,238,2266,2484,Boeing 737-800
31550,238,2266,2719,Boeing 737-800
31551,238,2266,2723,Boeing 737-800
31552,238,2266,2765,Boeing 737-800
31553,238,2266,2789,Boeing 737-800
31554,238,2265,2782,Boeing 737-800
31555,238,2265,790,Boeing 737-800
31556,238,2265,190,Boeing 737-800
31557,238,2265,1106,Boeing 737-800
31558,238,2265,1730,Boeing 737-800
31559,238,2265,1451,Boeing 737-800
31560,238,2265,1364,Boeing 737-800
31561,238,2265,1492,Boeing 737-800
31562,238,2265,2444,Boeing 737-800
31563,238,2265,1103,Boeing 737-800
31564,238,2265,2426,Boeing 737-800
31565,238,2265,2595,Boeing 737-800
31566,238,2265,2719,Boeing 737-800
31567,238,2444,2265,Boeing 737-800
31568,238,1103,2265,Boeing 737-800
31569,238,2526,2266,Boeing 737-800
31570,238,2422,2266,Boeing 737-800
31571,238,2484,2266,Boeing 737-800
31572,238,2426,2265,Boeing 737-800
31573,238,2595,1013,Boeing 737-800
31574,238,2595,2265,Boeing 737-800
31575,238,2688,913,Boeing 737-800
31576,238,2719,2266,Boeing 737-800
31577,238,2719,2265,Boeing 737-800
31578,238,2723,913,Boeing 737-800
31579,238,2723,2266,Boeing 737-800
31580,238,2765,2266,Boeing 737-800
31581,238,2789,2266,Boeing 737-800
31582,218,3,1512,Boeing 737-800
31583,218,3,1881,Boeing 737-800
31584,218,3,1447,Boeing 737-800
31585,218,1363,212,Boeing 737-800
31586,218,1363,1037,Boeing 737-800
31587,218,1363,286,Boeing 737-800
31588,218,1363,304,Boeing 737-800
31589,218,1363,318,Boeing 737-800
31590,218,1363,334,Boeing 737-800
31591,218,1363,1897,Boeing 737-800
31592,218,1363,343,Boeing 737-800
31593,218,1363,647,Boeing 737-800
31594,218,1363,666,Boeing 737-800
31595,218,1363,674,Boeing 737-800
31596,218,1363,661,Boeing 737-800
31597,218,1363,1187,Boeing 737-800
31598,218,1363,777,Boeing 737-800
31599,218,1363,1382,Boeing 737-800
31600,218,1363,1431,Boeing 737-800
31601,218,1363,1446,Boeing 737-800
31602,218,1363,28,Boeing 737-800
31603,218,1363,1525,Boeing 737-800
31604,218,1363,1063,Boeing 737-800
31605,218,1363,2683,Boeing 737-800
31606,218,1363,535,Boeing 737-800
31607,218,1363,870,Boeing 737-800
31608,218,1363,2215,Boeing 737-800
31609,218,1363,2213,Boeing 737-800
31610,218,1363,2268,Boeing 737-800
31611,218,1363,1447,Boeing 737-800
31612,218,1363,2256,Boeing 737-800
31613,218,1363,2776,Boeing 737-800
31614,218,56,343,Boeing 737-800
31615,218,56,1556,Boeing 737-800
31616,218,1512,3,Boeing 737-800
31617,218,1512,212,Boeing 737-800
31618,218,1512,1037,Boeing 737-800
31619,218,1512,286,Boeing 737-800
31620,218,1512,279,Boeing 737-800
31621,218,1512,304,Boeing 737-800
31622,218,1512,318,Boeing 737-800
31623,218,1512,324,Boeing 737-800
31624,218,1512,334,Boeing 737-800
31625,218,1512,342,Boeing 737-800
31626,218,1512,1620,Boeing 737-800
31627,218,1512,1897,Boeing 737-800
31628,218,1512,522,Boeing 737-800
31629,218,1512,498,Boeing 737-800
31630,218,1512,343,Boeing 737-800
31631,218,1512,637,Boeing 737-800
31632,218,1512,647,Boeing 737-800
31633,218,1512,666,Boeing 737-800
31634,218,1512,674,Boeing 737-800
31635,218,1512,661,Boeing 737-800
31636,218,1512,1187,Boeing 737-800
31637,218,1512,1601,Boeing 737-800
31638,218,1512,1696,Boeing 737-800
31639,218,1512,887,Boeing 737-800
31640,218,1512,971,Boeing 737-800
31641,218,1512,777,Boeing 737-800
31642,218,1512,1028,Boeing 737-800
31643,218,1512,1292,Boeing 737-800
31644,218,1512,1382,Boeing 737-800
31645,218,1512,1431,Boeing 737-800
31646,218,1512,1525,Boeing 737-800
31647,218,1512,1518,Boeing 737-800
31648,218,1512,1556,Boeing 737-800
31649,218,1512,1063,Boeing 737-800
31650,218,1512,2683,Boeing 737-800
31651,218,1512,1823,Boeing 737-800
31652,218,1512,2362,Boeing 737-800
31653,218,1512,535,Boeing 737-800
31654,218,1512,870,Boeing 737-800
31655,218,1512,1881,Boeing 737-800
31656,218,1512,1679,Boeing 737-800
31657,218,1512,2215,Boeing 737-800
31658,218,1512,2213,Boeing 737-800
31659,218,1512,2268,Boeing 737-800
31660,218,1512,1447,Boeing 737-800
31661,218,1512,2438,Boeing 737-800
31662,218,1512,2198,Boeing 737-800
31663,218,1512,2536,Boeing 737-800
31664,218,1512,2363,Boeing 737-800
31665,218,1512,533,Boeing 737-800
31666,218,79,101,Boeing 737-800
31667,218,79,1037,Boeing 737-800
31668,218,79,279,Boeing 737-800
31669,218,79,304,Boeing 737-800
31670,218,79,1620,Boeing 737-800
31671,218,79,1897,Boeing 737-800
31672,218,79,498,Boeing 737-800
31673,218,79,343,Boeing 737-800
31674,218,79,552,Boeing 737-800
31675,218,79,637,Boeing 737-800
31676,218,79,647,Boeing 737-800
31677,218,79,674,Boeing 737-800
31678,218,79,1601,Boeing 737-800
31679,218,79,863,Boeing 737-800
31680,218,79,887,Boeing 737-800
31681,218,79,777,Boeing 737-800
31682,218,79,1446,Boeing 737-800
31683,218,79,28,Boeing 737-800
31684,218,79,2683,Boeing 737-800
31685,218,79,2362,Boeing 737-800
31686,218,79,1900,Boeing 737-800
31687,218,79,1950,Boeing 737-800
31688,218,79,1447,Boeing 737-800
31689,218,79,2198,Boeing 737-800
31690,218,79,2541,Boeing 737-800
31691,218,79,2536,Boeing 737-800
31692,218,80,1037,Boeing 737-800
31693,218,80,286,Boeing 737-800
31694,218,80,279,Boeing 737-800
31695,218,80,304,Boeing 737-800
31696,218,80,318,Boeing 737-800
31697,218,80,324,Boeing 737-800
31698,218,80,334,Boeing 737-800
31699,218,80,342,Boeing 737-800
31700,218,80,1897,Boeing 737-800
31701,218,80,343,Boeing 737-800
31702,218,80,647,Boeing 737-800
31703,218,80,666,Boeing 737-800
31704,218,80,674,Boeing 737-800
31705,218,80,661,Boeing 737-800
31706,218,80,1187,Boeing 737-800
31707,218,80,1601,Boeing 737-800
31708,218,80,887,Boeing 737-800
31709,218,80,971,Boeing 737-800
31710,218,80,777,Boeing 737-800
31711,218,80,1219,Boeing 737-800
31712,218,80,1292,Boeing 737-800
31713,218,80,1201,Boeing 737-800
31714,218,80,1203,Boeing 737-800
31715,218,80,1382,Boeing 737-800
31716,218,80,1431,Boeing 737-800
31717,218,80,1525,Boeing 737-800
31718,218,80,1490,Boeing 737-800
31719,218,80,1063,Boeing 737-800
31720,218,80,2683,Boeing 737-800
31721,218,80,1823,Boeing 737-800
31722,218,80,2362,Boeing 737-800
31723,218,80,870,Boeing 737-800
31724,218,80,1679,Boeing 737-800
31725,218,80,2215,Boeing 737-800
31726,218,80,2268,Boeing 737-800
31727,218,80,1447,Boeing 737-800
31728,218,80,2438,Boeing 737-800
31729,218,80,2198,Boeing 737-800
31730,218,80,2363,Boeing 737-800
31731,218,80,2627,Boeing 737-800
31732,218,80,1645,Boeing 737-800
31733,218,80,533,Boeing 737-800
31734,218,101,79,Boeing 737-800
31735,218,101,343,Boeing 737-800
31736,218,101,2683,Boeing 737-800
31737,218,101,1447,Boeing 737-800
31738,218,101,2646,Boeing 737-800
31739,218,696,1037,Boeing 737-800
31740,218,696,444,Boeing 737-800
31741,218,696,1892,Boeing 737-800
31742,218,696,600,Boeing 737-800
31743,218,696,2480,Boeing 737-800
31744,218,696,1447,Boeing 737-800
31745,218,212,1363,Boeing 737-800
31746,218,212,1512,Boeing 737-800
31747,218,212,1037,Boeing 737-800
31748,218,212,286,Boeing 737-800
31749,218,212,304,Boeing 737-800
31750,218,212,342,Boeing 737-800
31751,218,212,345,Boeing 737-800
31752,218,212,1897,Boeing 737-800
31753,218,212,498,Boeing 737-800
31754,218,212,343,Boeing 737-800
31755,218,212,647,Boeing 737-800
31756,218,212,666,Boeing 737-800
31757,218,212,661,Boeing 737-800
31758,218,212,1394,Boeing 737-800
31759,218,212,2161,Boeing 737-800
31760,218,212,783,Boeing 737-800
31761,218,212,1028,Boeing 737-800
31762,218,212,894,Boeing 737-800
31763,218,212,1431,Boeing 737-800
31764,218,212,1605,Boeing 737-800
31765,218,212,1525,Boeing 737-800
31766,218,212,1712,Boeing 737-800
31767,218,212,2362,Boeing 737-800
31768,218,212,772,Boeing 737-800
31769,218,212,870,Boeing 737-800
31770,218,212,1881,Boeing 737-800
31771,218,212,1679,Boeing 737-800
31772,218,212,2215,Boeing 737-800
31773,218,212,2213,Boeing 737-800
31774,218,212,1447,Boeing 737-800
31775,218,212,2256,Boeing 737-800
31776,218,212,2464,Boeing 737-800
31777,218,212,2465,Boeing 737-800
31778,218,212,2562,Boeing 737-800
31779,218,212,2536,Boeing 737-800
31780,218,212,2615,Boeing 737-800
31781,218,212,2644,Boeing 737-800
31782,218,212,1645,Boeing 737-800
31783,218,212,1095,Boeing 737-800
31784,218,332,1037,Boeing 737-800
31785,218,332,304,Boeing 737-800
31786,218,332,1897,Boeing 737-800
31787,218,332,498,Boeing 737-800
31788,218,332,343,Boeing 737-800
31789,218,332,674,Boeing 737-800
31790,218,332,863,Boeing 737-800
31791,218,332,1950,Boeing 737-800
31792,218,332,1447,Boeing 737-800
31793,218,332,2562,Boeing 737-800
31794,218,332,2536,Boeing 737-800
31795,218,325,1556,Boeing 737-800
31796,218,1037,1363,Boeing 737-800
31797,218,1037,1512,Boeing 737-800
31798,218,1037,79,Boeing 737-800
31799,218,1037,80,Boeing 737-800
31800,218,1037,696,Boeing 737-800
31801,218,1037,212,Boeing 737-800
31802,218,1037,332,Boeing 737-800
31803,218,1037,279,Boeing 737-800
31804,218,1037,324,Boeing 737-800
31805,218,1037,215,Boeing 737-800
31806,218,1037,334,Boeing 737-800
31807,218,1037,1620,Boeing 737-800
31808,218,1037,345,Boeing 737-800
31809,218,1037,1897,Boeing 737-800
31810,218,1037,374,Boeing 737-800
31811,218,1037,444,Boeing 737-800
31812,218,1037,343,Boeing 737-800
31813,218,1037,424,Boeing 737-800
31814,218,1037,647,Boeing 737-800
31815,218,1037,674,Boeing 737-800
31816,218,1037,661,Boeing 737-800
31817,218,1037,2161,Boeing 737-800
31818,218,1037,783,Boeing 737-800
31819,218,1037,863,Boeing 737-800
31820,218,1037,887,Boeing 737-800
31821,218,1037,777,Boeing 737-800
31822,218,1037,1028,Boeing 737-800
31823,218,1037,1282,Boeing 737-800
31824,218,1037,1292,Boeing 737-800
31825,218,1037,1382,Boeing 737-800
31826,218,1037,1473,Boeing 737-800
31827,218,1037,2448,Boeing 737-800
31828,218,1037,894,Boeing 737-800
31829,218,1037,1366,Boeing 737-800
31830,218,1037,28,Boeing 737-800
31831,218,1037,1525,Boeing 737-800
31832,218,1037,1520,Boeing 737-800
31833,218,1037,2683,Boeing 737-800
31834,218,1037,2362,Boeing 737-800
31835,218,1037,772,Boeing 737-800
31836,218,1037,1881,Boeing 737-800
31837,218,1037,740,Boeing 737-800
31838,218,1037,1922,Boeing 737-800
31839,218,1037,1603,Boeing 737-800
